"","age","trial","isyes","sayyes","conf","ID","cue","respt1","respt2","block","subblock","intensity","correct","congruency","congruency_stim","prevresp","prevconf","prevcorrect","prevcue","prevrespt1","prevrespt2","previsyes","study"
"9531",30,81,1,0,1,21,0.25,0.3404,0.4892,2,7,1.95,"False","True","False",0,1,"True",0.25,0.799,0.1787,0,1
"9532",30,82,0,0,1,21,0.25,1.1965,0.4525,2,7,0,"True","True","True",0,1,"False",0.25,0.3404,0.4892,1,1
"9533",30,83,0,0,1,21,0.25,0.5706,0.7548,2,7,0,"True","True","True",0,1,"True",0.25,1.1965,0.4525,0,1
"9534",30,84,1,0,1,21,0.25,1.3141,0.8235,2,7,1.95,"False","True","False",0,1,"True",0.25,0.5706,0.7548,0,1
"9535",30,85,0,0,1,21,0.75,0.4473,0.4364,2,8,0,"True","False","False",0,1,"False",0.25,1.3141,0.8235,1,1
"9536",30,86,0,0,1,21,0.75,0.6803,0.5814,2,8,0,"True","False","False",0,1,"True",0.75,0.4473,0.4364,0,1
"9537",30,87,0,0,1,21,0.75,1.0537,0.7169,2,8,0,"True","False","False",0,1,"True",0.75,0.6803,0.5814,0,1
"9538",30,88,1,1,1,21,0.75,0.3477,0.3089,2,8,1.95,"True","True","True",0,1,"True",0.75,1.0537,0.7169,0,1
"9539",30,89,1,0,1,21,0.75,0.4698,0.6887,2,8,1.95,"False","False","True",1,1,"True",0.75,0.3477,0.3089,1,1
"9540",30,90,1,1,1,21,0.75,0.1886,0.1904,2,8,1.95,"True","True","True",0,1,"False",0.75,0.4698,0.6887,1,1
"9541",30,91,1,0,1,21,0.75,0.585,0.4817,2,8,1.95,"False","False","True",1,1,"True",0.75,0.1886,0.1904,1,1
"9542",30,92,1,0,1,21,0.75,0.5214,0.5921,2,8,1.95,"False","False","True",0,1,"False",0.75,0.585,0.4817,1,1
"9543",30,93,1,1,1,21,0.75,0.5322,0.5991,2,8,1.95,"True","True","True",0,1,"False",0.75,0.5214,0.5921,1,1
"9544",30,94,1,0,1,21,0.75,0.4804,0.6417,2,8,1.95,"False","False","True",1,1,"True",0.75,0.5322,0.5991,1,1
"9545",30,95,1,0,1,21,0.75,1.0962,0.5408,2,8,1.95,"False","False","True",0,1,"False",0.75,0.4804,0.6417,1,1
"9546",30,96,1,0,1,21,0.75,1.0947,0.8677,2,8,1.95,"False","False","True",0,1,"False",0.75,1.0962,0.5408,1,1
"9547",30,97,1,0,1,21,0.25,1.2666,0.6671,2,9,1.95,"False","True","False",0,1,"False",0.75,1.0947,0.8677,1,1
"9548",30,98,0,0,1,21,0.25,1.0159,0.6033,2,9,0,"True","True","True",0,1,"False",0.25,1.2666,0.6671,1,1
"9549",30,99,0,0,1,21,0.25,0.806,1.1275,2,9,0,"True","True","True",0,1,"True",0.25,1.0159,0.6033,0,1
"9550",30,100,0,0,1,21,0.25,0.8091,0.5921,2,9,0,"True","True","True",0,1,"True",0.25,0.806,1.1275,0,1
"9551",30,101,0,0,1,21,0.25,1.1112,0.8855,2,9,0,"True","True","True",0,1,"True",0.25,0.8091,0.5921,0,1
"9552",30,102,1,1,0,21,0.25,0.5627,0.5126,2,9,1.95,"True","False","False",0,1,"True",0.25,1.1112,0.8855,0,1
"9553",30,103,0,0,1,21,0.25,0.832,0.9431,2,9,0,"True","True","True",1,0,"True",0.25,0.5627,0.5126,1,1
"9554",30,104,0,0,1,21,0.25,0.4698,0.3971,2,9,0,"True","True","True",0,1,"True",0.25,0.832,0.9431,0,1
"9555",30,105,1,1,1,21,0.25,0.4814,0.2574,2,9,1.95,"True","False","False",0,1,"True",0.25,0.4698,0.3971,0,1
"9556",30,106,0,0,1,21,0.25,0.619,0.5912,2,9,0,"True","True","True",1,1,"True",0.25,0.4814,0.2574,1,1
"9557",30,107,0,0,1,21,0.25,0.7414,0.4919,2,9,0,"True","True","True",0,1,"True",0.25,0.619,0.5912,0,1
"9558",30,108,0,1,1,21,0.25,0.6202,0.6019,2,9,0,"False","False","True",0,1,"True",0.25,0.7414,0.4919,0,1
"9559",30,109,0,0,1,21,0.25,1.3728,0.5478,2,10,0,"True","True","True",1,1,"False",0.25,0.6202,0.6019,0,1
"9560",30,110,0,0,1,21,0.25,0.9459,0.3709,2,10,0,"True","True","True",0,1,"True",0.25,1.3728,0.5478,0,1
"9561",30,111,1,0,1,21,0.25,0.8525,0.6158,2,10,1.95,"False","True","False",0,1,"True",0.25,0.9459,0.3709,0,1
"9562",30,112,0,0,1,21,0.25,1.0584,0.4335,2,10,0,"True","True","True",0,1,"False",0.25,0.8525,0.6158,1,1
"9563",30,113,0,1,1,21,0.25,0.2845,0.2459,2,10,0,"False","False","True",0,1,"True",0.25,1.0584,0.4335,0,1
"9564",30,114,0,0,1,21,0.25,0.6369,0.4986,2,10,0,"True","True","True",1,1,"False",0.25,0.2845,0.2459,0,1
"9565",30,115,1,1,1,21,0.25,0.6357,0.6508,2,10,1.95,"True","False","False",0,1,"True",0.25,0.6369,0.4986,0,1
"9566",30,116,1,0,0,21,0.25,0.87,0.4916,2,10,1.95,"False","True","False",1,1,"True",0.25,0.6357,0.6508,1,1
"9567",30,117,0,0,1,21,0.25,0.6377,0.3522,2,10,0,"True","True","True",0,0,"False",0.25,0.87,0.4916,1,1
"9568",30,118,0,0,1,21,0.25,0.6138,0.4233,2,10,0,"True","True","True",0,1,"True",0.25,0.6377,0.3522,0,1
"9569",30,119,0,0,1,21,0.25,0.6451,0.39,2,10,0,"True","True","True",0,1,"True",0.25,0.6138,0.4233,0,1
"9570",30,120,0,0,1,21,0.25,1.4901,0.5316,2,10,0,"True","True","True",0,1,"True",0.25,0.6451,0.39,0,1
"9571",30,121,0,0,1,21,0.75,0.4936,0.3696,2,11,0,"True","False","False",0,1,"True",0.25,1.4901,0.5316,0,1
"9572",30,122,0,0,1,21,0.75,0.9954,0.6509,2,11,0,"True","False","False",0,1,"True",0.75,0.4936,0.3696,0,1
"9573",30,123,1,0,1,21,0.75,1.2181,0.7652,2,11,1.95,"False","False","True",0,1,"True",0.75,0.9954,0.6509,0,1
"9574",30,124,1,0,1,21,0.75,0.6106,0.8453,2,11,1.95,"False","False","True",0,1,"False",0.75,1.2181,0.7652,1,1
"9575",30,125,1,0,1,21,0.75,0.7734,1.0706,2,11,1.95,"False","False","True",0,1,"False",0.75,0.6106,0.8453,1,1
"9576",30,126,1,0,1,21,0.75,0.7951,0.7722,2,11,1.95,"False","False","True",0,1,"False",0.75,0.7734,1.0706,1,1
"9577",30,127,1,0,1,21,0.75,1.1396,1.43,2,11,1.95,"False","False","True",0,1,"False",0.75,0.7951,0.7722,1,1
"9578",30,128,1,1,1,21,0.75,0.3893,0.2648,2,11,1.95,"True","True","True",0,1,"False",0.75,1.1396,1.43,1,1
"9579",30,129,1,1,1,21,0.75,0.8356,0.2756,2,11,1.95,"True","True","True",1,1,"True",0.75,0.3893,0.2648,1,1
"9580",30,130,1,0,1,21,0.75,0.8129,0.3503,2,11,1.95,"False","False","True",1,1,"True",0.75,0.8356,0.2756,1,1
"9581",30,131,0,0,1,21,0.75,0.8521,0.5053,2,11,0,"True","False","False",0,1,"False",0.75,0.8129,0.3503,1,1
"9582",30,132,1,1,1,21,0.75,0.3549,0.3082,2,11,1.95,"True","True","True",0,1,"True",0.75,0.8521,0.5053,0,1
"9583",30,133,0,0,1,21,0.25,1.246,0.7009,2,12,0,"True","True","True",1,1,"True",0.75,0.3549,0.3082,1,1
"9584",30,134,0,0,1,21,0.25,1.4236,0.6209,2,12,0,"True","True","True",0,1,"True",0.25,1.246,0.7009,0,1
"9585",30,135,1,0,1,21,0.25,0.5381,0.4372,2,12,1.95,"False","True","False",0,1,"True",0.25,1.4236,0.6209,0,1
"9586",30,136,0,1,1,21,0.25,0.8228,0.4721,2,12,0,"False","False","True",0,1,"False",0.25,0.5381,0.4372,1,1
"9587",30,137,0,1,0,21,0.25,1.2107,0.2541,2,12,0,"False","False","True",1,1,"False",0.25,0.8228,0.4721,0,1
"9588",30,138,0,0,1,21,0.25,0.8204,0.3409,2,12,0,"True","True","True",1,0,"False",0.25,1.2107,0.2541,0,1
"9589",30,139,0,0,1,21,0.25,0.6501,0.5352,2,12,0,"True","True","True",0,1,"True",0.25,0.8204,0.3409,0,1
"9590",30,140,0,0,1,21,0.25,0.3024,0.2776,2,12,0,"True","True","True",0,1,"True",0.25,0.6501,0.5352,0,1
"9591",30,141,1,0,1,21,0.25,0.919,0.595,2,12,1.95,"False","True","False",0,1,"True",0.25,0.3024,0.2776,0,1
"9592",30,142,1,0,1,21,0.25,0.6023,0.7258,2,12,1.95,"False","True","False",0,1,"False",0.25,0.919,0.595,1,1
"9593",30,143,0,0,1,21,0.25,1.2403,0.4714,2,12,0,"True","True","True",0,1,"False",0.25,0.6023,0.7258,1,1
"9594",30,144,0,0,1,21,0.25,0.8691,0.3591,2,12,0,"True","True","True",0,1,"True",0.25,1.2403,0.4714,0,1
"9595",30,1,0,0,1,21,0.25,1.1067,0.6069,3,1,0,"True","True","True",NA,NA,"",NA,NA,NA,NA,1
"9596",30,2,0,0,1,21,0.25,0.6288,0.6913,3,1,0,"True","True","True",0,1,"True",0.25,1.1067,0.6069,0,1
"9597",30,3,0,0,1,21,0.25,0.9,0.8867,3,1,0,"True","True","True",0,1,"True",0.25,0.6288,0.6913,0,1
"9598",30,4,0,0,1,21,0.25,0.6839,0.7927,3,1,0,"True","True","True",0,1,"True",0.25,0.9,0.8867,0,1
"9599",30,5,0,0,1,21,0.25,0.5767,0.6096,3,1,0,"True","True","True",0,1,"True",0.25,0.6839,0.7927,0,1
"9600",30,6,1,0,1,21,0.25,0.9113,0.9041,3,1,1.95,"False","True","False",0,1,"True",0.25,0.5767,0.6096,0,1
"9601",30,7,1,1,1,21,0.25,0.4359,0.4069,3,1,1.95,"True","False","False",0,1,"False",0.25,0.9113,0.9041,1,1
"9602",30,8,0,0,1,21,0.25,0.5471,1.1382,3,1,0,"True","True","True",1,1,"True",0.25,0.4359,0.4069,1,1
"9603",30,9,0,1,1,21,0.25,0.3593,0.6136,3,1,0,"False","False","True",0,1,"True",0.25,0.5471,1.1382,0,1
"9604",30,10,1,1,0,21,0.25,0.7606,0.3949,3,1,1.95,"True","False","False",1,1,"False",0.25,0.3593,0.6136,0,1
"9605",30,11,0,0,1,21,0.25,0.4359,0.799,3,1,0,"True","True","True",1,0,"True",0.25,0.7606,0.3949,1,1
"9606",30,12,0,0,1,21,0.25,0.5898,0.625,3,1,0,"True","True","True",0,1,"True",0.25,0.4359,0.799,0,1
"9607",30,13,1,1,1,21,0.75,0.7476,0.6881,3,2,1.95,"True","True","True",0,1,"True",0.25,0.5898,0.625,0,1
"9608",30,14,1,1,1,21,0.75,0.5168,0.5432,3,2,1.95,"True","True","True",1,1,"True",0.75,0.7476,0.6881,1,1
"9609",30,15,1,1,1,21,0.75,0.5441,0.919,3,2,1.95,"True","True","True",1,1,"True",0.75,0.5168,0.5432,1,1
"9610",30,16,0,0,1,21,0.75,0.3382,0.6137,3,2,0,"True","False","False",1,1,"True",0.75,0.5441,0.919,1,1
"9611",30,17,1,0,1,21,0.75,0.8063,0.6952,3,2,1.95,"False","False","True",0,1,"True",0.75,0.3382,0.6137,0,1
"9612",30,18,1,0,1,21,0.75,0.8744,0.6765,3,2,1.95,"False","False","True",0,1,"False",0.75,0.8063,0.6952,1,1
"9613",30,19,0,0,1,21,0.75,0.6209,0.661,3,2,0,"True","False","False",0,1,"False",0.75,0.8744,0.6765,1,1
"9614",30,20,1,0,1,21,0.75,0.5479,0.8628,3,2,1.95,"False","False","True",0,1,"True",0.75,0.6209,0.661,0,1
"9615",30,21,1,0,1,21,0.75,0.9483,0.6431,3,2,1.95,"False","False","True",0,1,"False",0.75,0.5479,0.8628,1,1
"9616",30,22,0,0,1,21,0.75,1.2913,0.8627,3,2,0,"True","False","False",0,1,"False",0.75,0.9483,0.6431,1,1
"9617",30,23,1,1,1,21,0.75,0.2953,0.6959,3,2,1.95,"True","True","True",0,1,"True",0.75,1.2913,0.8627,0,1
"9618",30,24,1,1,1,21,0.75,0.9303,0.5988,3,2,1.95,"True","True","True",1,1,"True",0.75,0.2953,0.6959,1,1
"9619",30,25,0,0,0,21,0.75,1.1083,0.8543,3,3,0,"True","False","False",1,1,"True",0.75,0.9303,0.5988,1,1
"9620",30,26,1,0,1,21,0.75,1.1175,0.4719,3,3,1.95,"False","False","True",0,0,"True",0.75,1.1083,0.8543,0,1
"9621",30,27,1,1,1,21,0.75,0.5309,0.4141,3,3,1.95,"True","True","True",0,1,"False",0.75,1.1175,0.4719,1,1
"9622",30,28,1,1,1,21,0.75,0.716,0.7105,3,3,1.95,"True","True","True",1,1,"True",0.75,0.5309,0.4141,1,1
"9623",30,29,1,1,1,21,0.75,0.5259,1.1822,3,3,1.95,"True","True","True",1,1,"True",0.75,0.716,0.7105,1,1
"9624",30,30,1,1,0,21,0.75,0.9353,0.2939,3,3,1.95,"True","True","True",1,1,"True",0.75,0.5259,1.1822,1,1
"9625",30,31,0,0,1,21,0.75,0.6841,0.3841,3,3,0,"True","False","False",1,0,"True",0.75,0.9353,0.2939,1,1
"9626",30,32,1,0,1,21,0.75,0.404,0.375,3,3,1.95,"False","False","True",0,1,"True",0.75,0.6841,0.3841,0,1
"9627",30,33,1,0,1,21,0.75,0.6364,0.4298,3,3,1.95,"False","False","True",0,1,"False",0.75,0.404,0.375,1,1
"9628",30,34,1,0,1,21,0.75,0.6298,0.4987,3,3,1.95,"False","False","True",0,1,"False",0.75,0.6364,0.4298,1,1
"9629",30,35,0,0,1,21,0.75,0.533,0.6409,3,3,0,"True","False","False",0,1,"False",0.75,0.6298,0.4987,1,1
"9630",30,36,1,1,1,21,0.75,0.4818,0.6196,3,3,1.95,"True","True","True",0,1,"True",0.75,0.533,0.6409,0,1
"9631",30,37,1,1,1,21,0.75,0.6948,0.5115,3,4,1.95,"True","True","True",1,1,"True",0.75,0.4818,0.6196,1,1
"9632",30,38,1,1,1,21,0.75,0.4024,0.4751,3,4,1.95,"True","True","True",1,1,"True",0.75,0.6948,0.5115,1,1
"9633",30,39,1,1,1,21,0.75,0.8511,0.6617,3,4,1.95,"True","True","True",1,1,"True",0.75,0.4024,0.4751,1,1
"9634",30,40,0,0,1,21,0.75,0.3676,0.5059,3,4,0,"True","False","False",1,1,"True",0.75,0.8511,0.6617,1,1
"9635",30,41,1,0,1,21,0.75,0.5556,0.5001,3,4,1.95,"False","False","True",0,1,"True",0.75,0.3676,0.5059,0,1
"9636",30,42,1,0,1,21,0.75,0.74,0.4086,3,4,1.95,"False","False","True",0,1,"False",0.75,0.5556,0.5001,1,1
"9637",30,43,1,1,1,21,0.75,0.535,0.4804,3,4,1.95,"True","True","True",0,1,"False",0.75,0.74,0.4086,1,1
"9638",30,44,1,0,1,21,0.75,0.6144,0.4981,3,4,1.95,"False","False","True",1,1,"True",0.75,0.535,0.4804,1,1
"9639",30,45,1,0,1,21,0.75,0.5193,0.5823,3,4,1.95,"False","False","True",0,1,"False",0.75,0.6144,0.4981,1,1
"9640",30,46,0,0,1,21,0.75,0.9382,0.5654,3,4,0,"True","False","False",0,1,"False",0.75,0.5193,0.5823,1,1
"9641",30,47,1,0,1,21,0.75,0.4478,0.4909,3,4,1.95,"False","False","True",0,1,"True",0.75,0.9382,0.5654,0,1
"9642",30,48,0,0,1,21,0.75,0.7067,0.7112,3,4,0,"True","False","False",0,1,"False",0.75,0.4478,0.4909,1,1
"9643",30,49,1,0,1,21,0.25,0.3705,0.5692,3,5,1.95,"False","True","False",0,1,"True",0.75,0.7067,0.7112,0,1
"9644",30,50,0,0,1,21,0.25,0.7107,0.7459,3,5,0,"True","True","True",0,1,"False",0.25,0.3705,0.5692,1,1
"9645",30,51,1,0,1,21,0.25,0.7802,0.2698,3,5,1.95,"False","True","False",0,1,"True",0.25,0.7107,0.7459,0,1
"9646",30,52,0,0,1,21,0.25,0.5997,0.5145,3,5,0,"True","True","True",0,1,"False",0.25,0.7802,0.2698,1,1
"9647",30,53,1,0,1,21,0.25,0.41,0.4985,3,5,1.95,"False","True","False",0,1,"True",0.25,0.5997,0.5145,0,1
"9648",30,54,0,0,1,21,0.25,0.6327,0.5837,3,5,0,"True","True","True",0,1,"False",0.25,0.41,0.4985,1,1
"9649",30,55,0,0,0,21,0.25,1.0915,0.4535,3,5,0,"True","True","True",0,1,"True",0.25,0.6327,0.5837,0,1
"9650",30,56,0,1,1,21,0.25,1.134,0.5345,3,5,0,"False","False","True",0,0,"True",0.25,1.0915,0.4535,0,1
"9651",30,57,0,0,1,21,0.25,0.3603,0.6488,3,5,0,"True","True","True",1,1,"False",0.25,1.134,0.5345,0,1
"9652",30,58,0,1,1,21,0.25,0.8403,0.7814,3,5,0,"False","False","True",0,1,"True",0.25,0.3603,0.6488,0,1
"9653",30,59,0,1,1,21,0.25,1.0159,0.6468,3,5,0,"False","False","True",1,1,"False",0.25,0.8403,0.7814,0,1
"9654",30,60,0,0,1,21,0.25,0.5065,0.3186,3,5,0,"True","True","True",1,1,"False",0.25,1.0159,0.6468,0,1
"9655",30,61,1,0,1,21,0.75,0.3901,0.3131,3,6,1.95,"False","False","True",0,1,"True",0.25,0.5065,0.3186,0,1
"9656",30,62,0,1,1,21,0.75,0.4105,0.5196,3,6,0,"False","True","False",0,1,"False",0.75,0.3901,0.3131,1,1
"9657",30,63,0,0,1,21,0.75,0.3387,0.4652,3,6,0,"True","False","False",1,1,"False",0.75,0.4105,0.5196,0,1
"9658",30,64,1,0,1,21,0.75,0.5841,0.5728,3,6,1.95,"False","False","True",0,1,"True",0.75,0.3387,0.4652,0,1
"9659",30,65,1,1,1,21,0.75,1.0552,0.498,3,6,1.95,"True","True","True",0,1,"False",0.75,0.5841,0.5728,1,1
"9660",30,66,1,1,1,21,0.75,0.8781,0.6079,3,6,1.95,"True","True","True",1,1,"True",0.75,1.0552,0.498,1,1
"9661",30,67,1,1,1,21,0.75,0.4808,0.216,3,6,1.95,"True","True","True",1,1,"True",0.75,0.8781,0.6079,1,1
"9662",30,68,0,0,1,21,0.75,0.4371,0.2368,3,6,0,"True","False","False",1,1,"True",0.75,0.4808,0.216,1,1
"9663",30,69,1,1,0,21,0.75,0.7957,0.2498,3,6,1.95,"True","True","True",0,1,"True",0.75,0.4371,0.2368,0,1
"9664",30,70,1,1,1,21,0.75,0.8054,0.3599,3,6,1.95,"True","True","True",1,0,"True",0.75,0.7957,0.2498,1,1
"9665",30,71,1,0,1,21,0.75,0.6022,0.3915,3,6,1.95,"False","False","True",1,1,"True",0.75,0.8054,0.3599,1,1
"9666",30,72,1,0,1,21,0.75,0.6685,0.472,3,6,1.95,"False","False","True",0,1,"False",0.75,0.6022,0.3915,1,1
"9667",30,73,1,0,1,21,0.25,0.4792,0.2871,3,7,1.95,"False","True","False",0,1,"False",0.75,0.6685,0.472,1,1
"9668",30,74,1,0,1,21,0.25,0.7156,0.4376,3,7,1.95,"False","True","False",0,1,"False",0.25,0.4792,0.2871,1,1
"9669",30,75,0,0,1,21,0.25,0.5318,0.5734,3,7,0,"True","True","True",0,1,"False",0.25,0.7156,0.4376,1,1
"9670",30,76,0,0,1,21,0.25,0.549,0.7749,3,7,0,"True","True","True",0,1,"True",0.25,0.5318,0.5734,0,1
"9671",30,77,0,0,1,21,0.25,0.3434,0.5146,3,7,0,"True","True","True",0,1,"True",0.25,0.549,0.7749,0,1
"9672",30,78,0,0,1,21,0.25,0.6641,0.6088,3,7,0,"True","True","True",0,1,"True",0.25,0.3434,0.5146,0,1
"9673",30,79,0,0,1,21,0.25,0.393,0.4906,3,7,0,"True","True","True",0,1,"True",0.25,0.6641,0.6088,0,1
"9674",30,80,0,0,1,21,0.25,0.6442,0.6854,3,7,0,"True","True","True",0,1,"True",0.25,0.393,0.4906,0,1
"9675",30,81,0,0,1,21,0.25,0.645,0.7224,3,7,0,"True","True","True",0,1,"True",0.25,0.6442,0.6854,0,1
"9676",30,82,0,0,1,21,0.25,1.0385,0.737,3,7,0,"True","True","True",0,1,"True",0.25,0.645,0.7224,0,1
"9677",30,83,1,1,1,21,0.25,0.4881,0.2319,3,7,1.95,"True","False","False",0,1,"True",0.25,1.0385,0.737,0,1
"9678",30,84,0,0,1,21,0.25,0.7019,0.4998,3,7,0,"True","True","True",1,1,"True",0.25,0.4881,0.2319,1,1
"9679",30,85,0,0,1,21,0.25,0.4503,0.3928,3,8,0,"True","True","True",0,1,"True",0.25,0.7019,0.4998,0,1
"9680",30,86,1,1,1,21,0.25,0.5909,0.4705,3,8,1.95,"True","False","False",0,1,"True",0.25,0.4503,0.3928,0,1
"9681",30,87,1,1,1,21,0.25,0.4717,0.5783,3,8,1.95,"True","False","False",1,1,"True",0.25,0.5909,0.4705,1,1
"9682",30,88,0,0,1,21,0.25,0.7815,0.7908,3,8,0,"True","True","True",1,1,"True",0.25,0.4717,0.5783,1,1
"9683",30,89,0,0,1,21,0.25,0.5578,0.2973,3,8,0,"True","True","True",0,1,"True",0.25,0.7815,0.7908,0,1
"9684",30,90,0,0,1,21,0.25,0.5207,0.4635,3,8,0,"True","True","True",0,1,"True",0.25,0.5578,0.2973,0,1
"9685",30,91,0,0,1,21,0.25,0.4702,0.4919,3,8,0,"True","True","True",0,1,"True",0.25,0.5207,0.4635,0,1
"9686",30,92,0,0,1,21,0.25,0.594,0.5209,3,8,0,"True","True","True",0,1,"True",0.25,0.4702,0.4919,0,1
"9687",30,93,1,0,1,21,0.25,1.2789,0.4539,3,8,1.95,"False","True","False",0,1,"True",0.25,0.594,0.5209,0,1
"9688",30,94,0,0,1,21,0.25,0.6737,0.2042,3,8,0,"True","True","True",0,1,"False",0.25,1.2789,0.4539,1,1
"9689",30,95,0,0,1,21,0.25,0.5737,0.2258,3,8,0,"True","True","True",0,1,"True",0.25,0.6737,0.2042,0,1
"9690",30,96,0,0,1,21,0.25,0.6142,0.2608,3,8,0,"True","True","True",0,1,"True",0.25,0.5737,0.2258,0,1
"9691",30,97,1,1,1,21,0.25,0.9718,0.4528,3,9,1.95,"True","False","False",0,1,"True",0.25,0.6142,0.2608,0,1
"9692",30,98,0,1,1,21,0.25,0.9618,0.7001,3,9,0,"False","False","True",1,1,"True",0.25,0.9718,0.4528,1,1
"9693",30,99,1,0,1,21,0.25,0.6622,0.1943,3,9,1.95,"False","True","False",1,1,"False",0.25,0.9618,0.7001,0,1
"9694",30,100,1,0,1,21,0.25,0.4422,0.1342,3,9,1.95,"False","True","False",0,1,"False",0.25,0.6622,0.1943,1,1
"9695",30,101,0,0,1,21,0.25,0.37,0.2847,3,9,0,"True","True","True",0,1,"False",0.25,0.4422,0.1342,1,1
"9696",30,102,0,0,1,21,0.25,0.5146,0.2693,3,9,0,"True","True","True",0,1,"True",0.25,0.37,0.2847,0,1
"9697",30,103,0,0,1,21,0.25,0.6424,0.3126,3,9,0,"True","True","True",0,1,"True",0.25,0.5146,0.2693,0,1
"9698",30,104,0,0,1,21,0.25,0.7274,0.4398,3,9,0,"True","True","True",0,1,"True",0.25,0.6424,0.3126,0,1
"9699",30,105,0,0,1,21,0.25,0.6761,0.4167,3,9,0,"True","True","True",0,1,"True",0.25,0.7274,0.4398,0,1
"9700",30,106,0,0,1,21,0.25,0.9916,0.497,3,9,0,"True","True","True",0,1,"True",0.25,0.6761,0.4167,0,1
"9701",30,107,0,0,1,21,0.25,0.7679,0.5141,3,9,0,"True","True","True",0,1,"True",0.25,0.9916,0.497,0,1
"9702",30,108,0,0,1,21,0.25,0.6548,0.4917,3,9,0,"True","True","True",0,1,"True",0.25,0.7679,0.5141,0,1
"9703",30,109,0,0,1,21,0.75,0.4944,0.2776,3,10,0,"True","False","False",0,1,"True",0.25,0.6548,0.4917,0,1
"9704",30,110,1,0,1,21,0.75,0.7168,0.2781,3,10,1.95,"False","False","True",0,1,"True",0.75,0.4944,0.2776,0,1
"9705",30,111,1,0,1,21,0.75,0.4667,0.2872,3,10,1.95,"False","False","True",0,1,"False",0.75,0.7168,0.2781,1,1
"9706",30,112,1,1,1,21,0.75,0.479,0.4252,3,10,1.95,"True","True","True",0,1,"False",0.75,0.4667,0.2872,1,1
"9707",30,113,0,0,1,21,0.75,0.5198,0.3425,3,10,0,"True","False","False",1,1,"True",0.75,0.479,0.4252,1,1
"9708",30,114,1,1,0,21,0.75,0.3454,0.65,3,10,1.95,"True","True","True",0,1,"True",0.75,0.5198,0.3425,0,1
"9709",30,115,1,0,1,21,0.75,0.5761,0.2571,3,10,1.95,"False","False","True",1,0,"True",0.75,0.3454,0.65,1,1
"9710",30,116,1,0,1,21,0.75,0.7956,0.4839,3,10,1.95,"False","False","True",0,1,"False",0.75,0.5761,0.2571,1,1
"9711",30,117,0,0,1,21,0.75,1.2751,0.6104,3,10,0,"True","False","False",0,1,"False",0.75,0.7956,0.4839,1,1
"9712",30,118,1,0,1,21,0.75,1.1969,0.4441,3,10,1.95,"False","False","True",0,1,"True",0.75,1.2751,0.6104,0,1
"9713",30,119,1,1,1,21,0.75,0.4469,0.2116,3,10,1.95,"True","True","True",0,1,"False",0.75,1.1969,0.4441,1,1
"9714",30,120,1,0,1,21,0.75,0.4778,0.8829,3,10,1.95,"False","False","True",1,1,"True",0.75,0.4469,0.2116,1,1
"9715",30,121,0,0,1,21,0.25,1.0681,0.2151,3,11,0,"True","True","True",0,1,"False",0.75,0.4778,0.8829,1,1
"9716",30,122,0,0,1,21,0.25,0.5638,0.4628,3,11,0,"True","True","True",0,1,"True",0.25,1.0681,0.2151,0,1
"9717",30,123,0,0,1,21,0.25,0.5577,0.2779,3,11,0,"True","True","True",0,1,"True",0.25,0.5638,0.4628,0,1
"9718",30,124,1,0,1,21,0.25,0.8687,0.2695,3,11,1.95,"False","True","False",0,1,"True",0.25,0.5577,0.2779,0,1
"9719",30,125,0,0,1,21,0.25,1.0554,0.3044,3,11,0,"True","True","True",0,1,"False",0.25,0.8687,0.2695,1,1
"9720",30,126,0,1,1,21,0.25,0.6646,0.2451,3,11,0,"False","False","True",0,1,"True",0.25,1.0554,0.3044,0,1
"9721",30,127,1,0,1,21,0.25,0.8098,0.3612,3,11,1.95,"False","True","False",1,1,"False",0.25,0.6646,0.2451,0,1
"9722",30,128,0,0,1,21,0.25,0.6248,0.5654,3,11,0,"True","True","True",0,1,"False",0.25,0.8098,0.3612,1,1
"9723",30,129,0,1,0,21,0.25,1.0206,0.3397,3,11,0,"False","False","True",0,1,"True",0.25,0.6248,0.5654,0,1
"9724",30,130,1,0,1,21,0.25,0.2578,0.4744,3,11,1.95,"False","True","False",1,0,"False",0.25,1.0206,0.3397,0,1
"9725",30,131,0,0,1,21,0.25,0.6191,1.033,3,11,0,"True","True","True",0,1,"False",0.25,0.2578,0.4744,1,1
"9726",30,132,0,0,1,21,0.25,0.4618,0.2347,3,11,0,"True","True","True",0,1,"True",0.25,0.6191,1.033,0,1
"9727",30,133,0,0,1,21,0.75,0.2866,0.282,3,12,0,"True","False","False",0,1,"True",0.25,0.4618,0.2347,0,1
"9728",30,134,0,0,1,21,0.75,0.4804,0.5088,3,12,0,"True","False","False",0,1,"True",0.75,0.2866,0.282,0,1
"9729",30,135,1,0,1,21,0.75,0.993,0.536,3,12,1.95,"False","False","True",0,1,"True",0.75,0.4804,0.5088,0,1
"9730",30,136,1,1,1,21,0.75,0.4533,0.2291,3,12,1.95,"True","True","True",0,1,"False",0.75,0.993,0.536,1,1
"9731",30,137,1,1,1,21,0.75,0.4519,0.2596,3,12,1.95,"True","True","True",1,1,"True",0.75,0.4533,0.2291,1,1
"9732",30,138,0,0,1,21,0.75,0.7263,0.2151,3,12,0,"True","False","False",1,1,"True",0.75,0.4519,0.2596,1,1
